platform_id;device_id;latest_date;today_total_usage;today_avg_usage;yesterday_total_usage;yesterday_avg_usage;weekly_total_usage;weekly_avg_usage;previously_weekly_total_usage;previously_weekly_avg_usage;monthly_total_usage;monthly_avg_usage;previously_monthly_total_usage;previously_monthly_avg_usage;quarter_total_usage;quarter_avg_usage;previously_quarter_total_usage;previously_quarter_avg_usage;yearly_total_usage;yearly_avg_usage;previously_yearly_total_usage;previously_yearly_avg_usage;median_monthly_usage;dod;wow;mom;qoq;yoy;percent_usage;percent_days_count;curret_usage_pattern;today_usage_anomaly_count;monthly_forecast_total;monthly_forecast_avg;today_update_anomaly
13a991f5-a1df-4793-a4fe-c786628abe64;a3bf0fb0-96c1-4ad4-97d6-0fe9d0343330;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;779be115-f256-48bd-987e-cb7d399987da;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;9f2120a1-188a-4221-9393-ccf45f24d511;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;a62ddf26-afe8-4101-b8b4-b4c6a01aaed0;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;e244ec9a-f82f-4739-824e-94521dc42fd0;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;4972dfcb-8a7e-412f-a456-4293eb44654f;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;28ab115f-faf3-47b8-b9a7-14d4cabfc307;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;ae12b983-98ea-40e9-b313-385c84f3b8ba;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;877eecb8-fedf-428e-bf92-9f5e5448216c;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;7550103a-ed15-4470-a7ba-3f5250d35492;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;3c9d14c4-3dba-4713-9698-a619ed0c3079;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;0e4922d6-31ba-4ba8-ba79-c44be1b8e014;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;7f1f44b1-bb69-4b67-85b9-822cfae6e170;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;d8feccfe-5126-4df6-a419-09107e32fc71;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;a38bd7dd-4174-41cd-8c00-609710c65387;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;1892b489-ca08-4ca1-b828-58a70457fc80;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;2632282a-6207-4412-8f3c-1a2bd5331524;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;424c542e-3a0e-4161-83bf-f81d1ccadc2c;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;63b2b268-74ad-4563-95b7-78f04c75817e;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;747b1be6-0349-4752-870e-e2a69dff0a62;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;cf662bd9-4722-47a2-a55c-d5f97d32bf15;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;04c73373-6499-427d-834b-02b5b65fb8cb;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;37e0fcf1-1678-4af5-a547-81d395a3b8a8;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;0c19aefe-6c9a-4ff2-8f18-7ff896b11899;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;e0c4a6e4-432d-4333-909e-53235bc9914c;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;60839a93-732d-4d2f-8449-1525dd5a1863;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;5a1f3f3b-dde2-4441-a4b6-56595d85f574;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;99d9dc5b-ce4d-465d-b753-3facf7668694;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;76fecb43-2189-48b0-ab27-ea1fdd2ead72;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;46cbaa98-edbb-47f8-b790-3090d569c6c9;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;d046b81c-4036-4258-89a5-a94d650e60e8;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;4f4c3b01-ff9d-4d53-8b27-137e0a275f1c;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;a005b2b1-cb15-4f8e-bdd5-98a3f0dbcebf;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;39c6e78f-acea-4412-af15-1af815d8967b;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;b3bf3d60-ca1d-4b5e-bceb-9f26d8442275;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;56afeb88-0d15-4f51-9538-78df222680b0;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;e5edd517-1b89-4dda-add7-c7932697d7b7;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;c87a96aa-997d-4281-959d-b7425f1ec0d5;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;4f20f2a3-e8f4-48b6-828c-b75597b8cbc1;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
efd96d75-ad7e-4a2e-8e70-e2835c6856dc;1a48b677-d544-4a54-86ff-be3033e37459;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
efd96d75-ad7e-4a2e-8e70-e2835c6856dc;b9671ba6-23fd-4680-b985-6065fd9f31fe;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;f26e069c-d93c-40b6-a9d8-2c4f7264ccc6;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;e740da77-1ef8-402f-bdc5-1e0beeddae7f;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;78c821b7-d2a2-4a4b-b5ba-c809ef2cf70b;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;fc64d786-77d3-41ea-86d1-5348e7441be7;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;0858969a-1059-437c-a7f3-0429a7afa016;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;97510bc0-cbde-455e-bb17-71ae833d0308;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;444402a0-551c-4539-a4f3-abef063b0a34;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;be058102-0f6d-4b24-9950-4ba6204e1110;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;ab544a42-a5cc-45b3-85b2-71617020fd38;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;74ac99f7-0f9d-4065-82af-473634226e1b;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;8195689a-ba50-444d-808a-cbae421b29c4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;821c3c74-1b3d-45bd-be61-b1217058c214;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;60ee7aeb-d9f6-4b2c-834a-faecbecf5638;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;d258b55e-4573-426b-a434-daa47fbabbce;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;3cfbaa44-15fc-4ee7-9cab-1ec3ae0c0e9a;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;93856337-5e6f-425b-b1fb-c856955077a4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;0dd2b227-b9ab-4461-9dd4-8b206753fae4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;1647e16c-6984-4183-ad7a-701dea969932;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;755f36be-e078-4d6b-83c3-9693ab6026ca;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
bf58d184-5c4c-47f5-8a16-49d50e10816e;60d1439a-7e29-419e-833e-114e06eb48a3;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;88dd280e-5d2a-43ba-ba5e-3b00a1cbdb27;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;0b181661-e288-4a8e-b072-dc10609f4ff4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;309ee246-749b-48ee-8836-02c9b07ff327;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;a749bb8e-e1aa-4650-bca5-c2b81b3e9fa1;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;53724ac8-6d4d-4550-a3bd-2ddeb60774b4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;88765b23-705d-4883-bd08-30867425651f;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;b30d43b6-08bb-419b-93a6-fbe3d4d8fea0;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;f0d4c9e2-ba0a-4088-9eb5-7859cff8d103;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;f6eb0125-210c-40aa-b31c-5dbd0efaf1d4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;6b9ed054-f385-4ac9-aaea-1661ccc50228;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;9f93c16a-94ae-41c3-b4c3-a10a74ca71a4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
6bbc020f-2718-4883-b931-afc37f42c770;e82a10e1-041e-44a8-91c3-8f525d993c46;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;89bc9985-a6cc-4b44-bf17-70ed1edb4a73;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;0885a135-cbab-4e41-87bb-53bcdedf55de;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;5ea48e53-f808-4ef5-86f7-e0cf86cc4931;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;9dd64a49-3260-4ba1-9d37-57b53875a5d7;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;b0231d2a-0194-4659-9ded-224b403cb9f9;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;23d02e8f-7b4b-4571-83ff-8f798b150ade;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;9c42f12a-cfcb-4a1d-972f-4ab700b62c4d;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;1b38ae89-b2c5-4bed-9e79-46597fd7f1b2;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;df1541c5-84c8-4c2b-b219-2b265ba6fc00;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;841ca835-8fcf-4a55-919d-864a8054aed4;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;e766cba5-bbc0-4f95-8fa0-147377fbca3e;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;ea30a08a-4aca-4ab7-b0e3-7e348b80e3e3;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
efd96d75-ad7e-4a2e-8e70-e2835c6856dc;83f5ffcf-a8cd-4559-9d16-dd843b3c1285;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
bf58d184-5c4c-47f5-8a16-49d50e10816e;f975ce33-50d0-4d07-be4c-d9105b657287;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;38c0b70b-5352-40a7-b5da-cba5f538feed;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;76e38b40-8007-4964-822d-8641cb424405;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;0e60fd56-9a94-4ab2-8bc7-3432f835a4b3;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;5eb3a14a-c055-43a7-ad56-a70b7a6f95fd;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;8028151e-2159-478e-b240-ee922e3bdcfd;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;5a8568d6-b154-45c7-bd5c-acfc0ba1dc9b;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;f6e4035d-7d49-498d-b421-17b5d1488119;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;bc90b863-7b57-4e83-bdfa-27e5b64cf13f;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;22618ca7-b564-46a8-9562-c45ec94f5ef3;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;a68e8cfc-a0c9-475d-8e37-9a498958883f;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;524358a3-ceed-4b67-b60d-a6076b985919;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;b4a95120-dacd-43d6-b9cc-9807cfe665b9;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;801954cb-2e98-4f37-8cdd-54a8ba224535;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;a0179b9e-8cb2-4e4b-b142-d4b3428ad21f;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;11c3d463-b760-4665-a941-ac87a754994d;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;157b56b8-6e49-432c-ac55-858f1d17aaa5;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;8f10da6e-eda8-4424-a993-e3b4d579aacf;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;c52290fc-3424-46b3-ad4b-53aa19c35097;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;3efceae1-d5df-402b-9699-2da3baceeed9;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;28eab83c-00a3-4229-8825-d0a653f84168;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;8fabba61-8880-427c-9f00-4d11eec741a5;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;bd681855-90ec-4eb6-b2c9-a0285dcfa56b;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;297be0e6-cf15-47f4-b9c5-2c51c667e2f3;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;898a7ebe-5a98-41fc-804d-ba362c8abb17;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;71117f9b-619c-41cf-9387-a52e9f7fd503;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;e8019557-c784-46bb-a552-1c2ded19e864;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;d6bccaef-65f1-4d9d-a05c-ef7926cd9a08;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;1c79db9b-39af-4436-9911-9517cfdcc758;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
13a991f5-a1df-4793-a4fe-c786628abe64;854dfca3-20eb-408e-962b-79c93a7a08b8;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
bf58d184-5c4c-47f5-8a16-49d50e10816e;a0ee36a2-2622-4ce2-b2bb-f58528239c93;NaT;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.58064516129032262;;;;;update
